NUM,ACH1,ACH2,ACH3,ACH4,ACH5,ACH6,ACH7,ACH8,ACH9,ACH10,ACH11,ACH12,ACH13,ACH14,ACH15,ACH16,ACH17,ACH18,ACH19,ACH20,ACH21,ACH22,ACH23,ACH24,ACH25,ACH26,ACH27,ACH28,ACH29,ACH30
604,10995,5487,9650,2153,-4042,1877,2,2,-2,1493,-3939,2467,2169,-4059,1882,0,224,0,9893,5,8762,-37,8823,-62,0,3,0,8,4698,4698
605,10995,5489,9650,3089,-3799,649,0,-2,-9,1493,-3933,2478,3127,-3810,660,0,168,0,9896,5,8765,-25,8826,-38,11,4,0,-2,4698,4698
606,10989,5485,9650,3717,-3198,-628,-2,4,-4,1493,-3933,2467,3744,-3215,-628,0,135,0,9896,5,8765,-49,8820,-50,0,2,0,-5,4698,4698
607,10992,5487,9650,3977,-2289,-1856,0,2,-2,1487,-3939,2472,4014,-2311,-1862,0,93,0,9893,5,8765,-37,8823,-38,5,3,0,-11,4698,4698
608,10989,5485,9650,3868,-1142,-2868,-9,-4,-2,1493,-3933,2467,3901,-1164,-2879,0,37,0,9900,5,8765,-37,8820,-62,-6,2,0,-10,4698,4698
609,10992,5485,9650,3398,173,-3588,-4,-7,-2,1493,-3933,2467,3425,151,-3615,0,-24,0,9900,5,8762,-37,8820,-50,0,2,0,-2,4698,4698
610,10982,5485,9650,2570,1412,-3983,-4,-9,-4,1493,-3933,2461,2608,1401,-4021,0,-99,0,9900,5,8768,-37,8826,-50,0,4,0,-11,4698,4698
611,10985,5483,9650,1482,2499,-4005,-9,-9,-7,1498,-3933,2472,1520,2494,-4032,0,-141,0,9903,5,8765,-37,8823,-50,5,3,0,-9,4698,4698
612,10985,5483,9650,211,3333,-3631,-4,-7,-4,1498,-3933,2467,238,3327,-3674,0,-169,0,9903,5,8762,-49,8817,-75,0,3,0,-8,4698,4698
613,10982,5483,9650,-1077,3836,-2922,-2,-4,-2,1493,-3933,2467,-1045,3847,-2960,0,-300,0,9903,5,8765,-25,8823,-50,5,3,0,-5,4698,4698
614,10982,5483,9650,-2214,3982,-1927,-9,-16,-11,1498,-3928,2478,-2197,4004,-1954,0,-235,0,9903,5,8765,-37,8823,-50,17,2,0,-1,4698,4698
615,10982,5481,9650,-3252,3701,-536,-16,-11,-9,1498,-3928,2472,-3231,3711,-569,0,-174,0,9906,5,8768,-25,8826,-62,5,2,0,1,4698,4698
616,10979,5479,9650,-3772,3165,606,-11,-7,-4,1487,-3933,2467,-3766,3187,568,0,-132,0,9906,5,8768,-37,8823,-25,5,3,0,4,4698,4698
617,10979,5481,9650,-4032,2261,1828,-7,-11,-9,1498,-3928,2478,-4037,2277,1796,0,-99,0,9909,5,8765,-25,8823,-38,-6,2,0,9,4698,4698
618,10975,5479,9650,-3923,1103,2829,-4,-4,-4,1498,-3933,2472,-3934,1120,2813,0,-47,0,9906,5,8762,-49,8820,-62,-6,2,0,9,4698,4698
619,10975,5477,9650,-3442,-217,3554,4,-2,2,1487,-3933,2467,-3447,-184,3549,0,14,0,9909,5,8765,-25,8826,-38,5,4,0,15,4698,4698
620,10979,5481,9650,-2636,-1483,3944,-9,-2,-7,1493,-3928,2472,-2641,-1456,3939,0,93,0,9912,5,8765,-37,8826,-50,0,2,0,11,4698,4698
621,10972,5477,9650,-1537,-2560,3960,-2,2,-4,1487,-3933,2472,-1553,-2544,3960,0,131,0,9909,5,8762,-37,8820,-62,-12,3,0,11,4698,4698
622,10972,5477,9650,-266,-3409,3592,4,4,0,1487,-3933,2472,-282,-3393,3598,0,154,0,9909,5,8765,-37,8823,-50,0,3,0,14,4698,4698
623,10979,5477,9650,1011,-3902,2878,-7,-4,-11,1493,-3928,2472,1011,-3902,2889,0,290,0,9916,5,8768,-37,8823,-62,0,2,0,4,4698,4698
624,10972,5475,9650,2294,-4048,1736,-4,2,-7,1487,-3933,2472,2299,-4053,1747,0,201,0,9916,5,8765,-25,8823,-50,0,2,0,0,4698,4698
625,10969,5477,9650,3100,-3810,660,2,2,-7,1493,-3939,2467,3122,-3815,660,0,159,0,9916,5,8765,-25,8823,-50,5,3,0,-3,4698,4698
626,10969,5477,9650,3722,-3215,-628,-4,-4,-9,1498,-3928,2472,3744,-3225,-628,0,126,0,9919,5,8765,-37,8823,-38,0,2,0,-8,4698,4698
627,10962,5473,9650,3993,-2306,-1856,0,-2,-2,1493,-3928,2467,4014,-2316,-1862,0,93,0,9919,5,8765,-49,8820,-50,-6,2,0,-4,4698,4698
628,10969,5471,9650,3879,-1153,-2857,-7,-11,-9,1498,-3922,2472,3912,-1164,-2879,0,32,0,9919,5,8768,-25,8823,-38,5,3,0,-13,4698,4698
629,10965,5475,9650,3392,178,-3593,-2,-9,-4,1493,-3928,2472,3419,151,-3615,0,-29,0,9922,5,8765,-37,8823,-62,-6,2,0,-8,4698,4698
630,10962,5473,9650,2564,1423,-3988,-2,0,0,1487,-3933,2461,2608,1406,-4015,0,-94,0,9929,5,8762,-37,8820,-50,-12,4,0,-5,4698,4698
631,10962,5471,9650,1477,2521,-3999,-4,-4,-4,1493,-3933,2472,1515,2505,-4037,0,-136,0,9922,5,8768,-37,8826,-50,11,3,0,-12,4698,4698
632,10962,5471,9650,205,3338,-3642,-14,-7,-4,1493,-3928,2467,238,3338,-3674,0,-169,0,9929,5,8762,-37,8823,-38,5,2,0,-2,4698,4698
633,10955,5469,9650,-1072,3852,-2917,-4,-7,-7,1493,-3928,2467,-1045,3852,-2949,0,-305,0,9922,5,8762,-37,8820,-50,11,2,0,-5,4698,4698
634,10955,5469,9650,-2224,3998,-1921,-2,-7,-4,1487,-3933,2467,-2203,4009,-1954,0,-235,0,9929,5,8765,-37,8823,-38,0,3,0,-1,4698,4698
635,10959,5469,9650,-3155,3760,-693,-9,-9,-7,1493,-3928,2467,-3139,3782,-726,0,-164,0,9929,5,8762,-37,8820,-50,0,3,0,5,4698,4698
636,10959,5471,9650,-3837,3057,762,-7,-11,-9,1487,-3922,2472,-3826,3078,730,0,-141,0,9929,5,8768,-37,8823,-50,5,4,0,7,4698,4698
637,10952,5467,9650,-4032,2261,1823,-2,-7,-2,1482,-3933,2467,-4042,2277,1796,0,-94,0,9929,5,8765,-25,8823,-50,5,4,0,9,4698,4698
638,10959,5467,9650,-3923,1098,2835,-7,-9,-7,1498,-3928,2472,-3934,1125,2808,0,-43,0,9935,5,8762,-37,8820,-50,0,3,0,11,4698,4698
639,10952,5465,9650,-3447,-217,3554,0,-2,-4,1487,-3928,2467,-3447,-190,3544,0,14,0,9932,5,8762,-49,8820,-50,0,4,0,11,4698,4698
640,10952,5467,9650,-2630,-1467,3944,-11,-4,-9,1498,-3922,2472,-2641,-1456,3944,0,84,0,9935,5,8765,-37,8823,-38,5,4,0,19,4698,4698
641,10949,5467,9650,-1537,-2554,3955,-4,0,-4,1493,-3928,2472,-1553,-2549,3960,0,131,0,9935,5,8759,-37,8820,-50,5,4,0,12,4698,4698
642,10949,5463,9650,-276,-3399,3598,2,0,-2,1487,-3933,2467,-276,-3393,3598,0,159,0,9935,5,8759,-49,8820,-50,5,4,0,14,4698,4698
643,10945,5463,9650,1011,-3913,2878,-2,-2,-7,1487,-3928,2467,1006,-3913,2884,0,290,0,9938,5,8765,-37,8823,-50,0,3,0,7,4698,4698
644,10945,5467,9650,2158,-4059,1877,-4,2,-7,1498,-3928,2467,2164,-4064,1888,0,215,0,9941,5,8759,-37,8820,-62,-6,2,0,0,4698,4698
645,10942,5463,9650,3089,-3804,654,0,2,-4,1487,-3928,2467,3116,-3826,665,0,159,0,9941,5,8765,-37,8820,-50,-6,4,0,0,4698,4698
646,10949,5465,9650,3711,-3209,-639,-4,-4,-9,1487,-3928,2467,3749,-3225,-634,0,126,0,9941,5,8765,-37,8823,-50,0,4,0,-4,4698,4698
647,10942,5465,9650,3982,-2295,-1862,-4,-2,-2,1493,-3928,2467,4020,-2322,-1867,0,88,0,9945,5,8765,-37,8820,-62,0,3,0,-9,4698,4698
648,10942,5461,9650,3874,-1131,-2868,0,0,-2,1487,-3928,2461,3906,-1164,-2879,0,37,0,9941,5,8765,-49,8820,-50,-6,4,0,-8,4698,4698
649,10939,5463,9650,3398,178,-3588,0,-9,-4,1493,-3922,2467,3430,156,-3615,0,-29,0,9945,5,8765,-37,8823,-50,11,3,0,-11,4698,4698
650,10942,5461,9650,2575,1401,-3988,-7,-9,-4,1493,-3928,2461,2608,1401,-4015,0,-104,0,9945,5,8762,-49,8820,-62,5,2,0,-7,4698,4698
651,10935,5459,9650,1487,2505,-4005,-4,-4,-2,1482,-3928,2467,1515,2505,-4032,0,-136,0,9945,5,8765,-37,8817,-38,0,3,0,-8,4698,4698
652,10939,5461,9650,216,3327,-3637,-14,-9,-7,1493,-3922,2467,243,3338,-3674,0,-169,0,9951,5,8765,-25,8823,-50,-6,2,0,-9,4698,4698
653,10932,5461,9650,-1072,3836,-2912,-11,-9,-4,1482,-3928,2461,-1045,3857,-2955,0,-300,0,9951,5,8765,-37,8820,-62,5,3,0,-1,4698,4698
654,10932,5459,9650,-2224,3982,-1916,-2,-9,0,1487,-3928,2461,-2197,4009,-1965,0,-230,0,9951,5,8768,-37,8823,-50,5,4,0,-3,4698,4698
655,10935,5461,9650,-3144,3755,-688,-9,-11,-7,1493,-3922,2467,-3144,3782,-726,0,-164,0,9954,5,8762,-37,8823,-62,5,3,0,0,4698,4698
656,10929,5457,9650,-3766,3165,606,-7,-4,-2,1493,-3928,2467,-3766,3187,573,0,-136,0,9958,5,8759,-37,8817,-50,-6,3,0,0,4698,4698
657,10929,5453,9650,-4032,2256,1947,-11,-7,-2,1487,-3928,2461,-4053,2142,1931,0,-99,0,9954,5,8762,-25,8820,-50,0,3,0,9,4698,4698
658,10932,5457,9650,-3923,1098,2829,-7,-11,-11,1493,-3922,2472,-3934,1125,2819,0,-43,0,9954,5,8765,-25,8823,-62,11,3,0,12,4698,4698
659,10932,5455,9650,-3453,-222,3544,-4,-4,-7,1487,-3928,2461,-3453,-190,3544,0,14,0,9961,5,8762,-49,8820,-50,-6,3,0,11,4698,4698
660,10925,5453,9650,-2630,-1467,3949,0,0,0,1487,-3928,2456,-2641,-1456,3939,0,93,0,9958,5,8762,-49,8820,-50,0,4,0,19,4698,4698
661,10922,5455,9650,-1543,-2560,3960,-4,-7,-9,1498,-3917,2472,-1553,-2544,3966,0,131,0,9961,5,8765,-25,8823,-50,0,4,0,9,4698,4698
662,10929,5453,9650,-266,-3399,3598,-2,0,-7,1493,-3922,2461,-276,-3393,3603,0,159,0,9964,5,8762,-37,8820,-38,0,4,0,9,4698,4698
663,10919,5453,9650,1006,-3907,2884,-4,7,-4,1487,-3928,2461,1017,-3918,2873,0,304,0,9964,5,8768,-37,8830,-38,-6,4,0,7,4698,4698
664,10922,5453,9650,2158,-4059,1877,-7,-2,-2,1493,-3922,2467,2175,-4064,1888,0,220,0,9967,5,8765,-37,8820,-38,0,2,0,0,4698,4698
665,10919,5453,9650,3095,-3815,654,-4,0,-4,1493,-3922,2467,3116,-3826,654,0,163,0,9967,5,8762,-37,8820,-62,0,2,0,1,4698,4698
666,10922,5452,9650,3728,-3215,-623,0,0,-2,1482,-3928,2461,3749,-3225,-634,0,140,0,9964,5,8765,-37,8823,-50,5,3,0,-6,4698,4698
667,10922,5452,9650,3987,-2306,-1846,-4,-4,-7,1493,-3922,2461,4020,-2316,-1862,0,84,0,9970,5,8765,-37,8823,-38,5,3,0,-6,4698,4698
668,10915,5450,9650,3874,-1153,-2868,-7,0,-7,1493,-3922,2467,3885,-1169,-2879,0,42,0,9970,5,8762,-37,8820,-62,0,2,0,-10,4698,4698
669,10919,5450,9650,3398,178,-3593,-2,0,-2,1482,-3928,2461,3430,156,-3615,0,-24,0,9970,5,8765,-25,8820,-38,0,4,0,-11,4698,4698
670,10919,5450,9650,2570,1423,-3994,-7,-4,-7,1487,-3922,2461,2613,1406,-4015,0,-108,0,9974,5,8765,-37,8823,-62,5,3,0,-7,4698,4698
671,10912,5448,9650,1471,2516,-4010,-4,-7,-2,1487,-3922,2461,1520,2499,-4037,0,-136,0,9974,5,8762,-49,8820,-62,5,2,0,-8,4698,4698
672,10909,5448,9650,37,3403,-3583,-11,-9,-2,1493,-3922,2461,70,3408,-3604,0,-188,0,9974,5,8762,-49,8820,-50,0,3,0,-3,4698,4698
673,10915,5450,9650,-1077,3847,-2922,-7,-14,-9,1493,-3917,2472,-1045,3857,-2955,0,-305,0,9977,5,8765,-37,8820,-50,5,3,0,-5,4698,4698
674,10912,5446,9650,-2224,3993,-1927,-7,-4,-2,1493,-3917,2461,-2214,4004,-1959,0,-230,0,9977,5,8762,-37,8817,-50,0,2,0,-3,4698,4698
675,10909,5446,9650,-3150,3771,-693,-2,-7,-2,1482,-3922,2461,-3150,3776,-736,0,-169,0,9977,5,8762,-37,8823,-62,11,3,0,3,4698,4698
676,10912,5448,9650,-3772,3181,606,-11,-9,-4,1493,-3922,2467,-3772,3192,578,0,-141,0,9977,5,8765,-37,8823,-50,5,3,0,8,4698,4698
677,10902,5444,9650,-4042,2261,1812,-4,-9,-4,1487,-3922,2461,-4042,2277,1796,0,-99,0,9983,5,8762,-37,8820,-50,-6,4,0,6,4698,4698
678,10909,5444,9650,-3929,1120,2840,-2,-9,-9,1482,-3922,2467,-3934,1130,2813,0,-43,0,9980,5,8765,-37,8823,-38,5,3,0,14,4698,4698
679,10906,5446,9650,-3447,-222,3554,-4,-4,-4,1493,-3917,2467,-3458,-190,3549,0,9,0,9983,5,8762,-37,8820,-50,0,3,0,13,4698,4698
680,10902,5446,9650,-2630,-1478,3949,-4,-2,-4,1493,-3922,2461,-2641,-1456,3944,0,93,0,9990,5,8762,-25,8823,-38,5,3,0,18,4698,4698
681,10899,5444,9650,-1537,-2560,3960,-7,0,-2,1482,-3922,2461,-1553,-2549,3960,0,126,0,9987,5,8765,-37,8820,-50,0,4,0,14,4698,4698
682,10906,5444,9650,-266,-3393,3598,-4,-2,-7,1493,-3917,2467,-271,-3393,3603,0,163,0,9990,5,8762,-37,8823,-38,5,3,0,11,4698,4698
683,10902,5442,9650,1011,-3913,2878,-2,-2,-9,1487,-3917,2467,1006,-3918,2889,0,309,0,9987,5,8762,-37,8817,-50,5,4,0,7,4698,4698
684,10896,5442,9650,2164,-4064,1882,2,4,0,1482,-3922,2456,2169,-4069,1882,0,224,0,9993,5,8765,-25,8823,-38,5,3,0,2,4698,4698
685,10902,5442,9650,3095,-3815,654,-4,0,-7,1493,-3917,2467,3116,-3826,660,0,163,0,10016,5,8762,-37,8820,-50,-6,2,0,-1,4698,4698
686,10896,5440,9650,3728,-3204,-623,2,0,0,1487,-3922,2456,3749,-3225,-634,0,140,0,10028,5,8762,-49,8820,-75,-6,3,0,-2,4698,4698
687,10899,5442,9650,3993,-2300,-1851,-7,-9,-4,1487,-3922,2461,4020,-2316,-1862,0,93,0,10038,5,8768,-25,8823,-38,5,3,0,-9,4698,4698
688,10892,5442,9650,3874,-1148,-2874,-9,-7,-4,1493,-3917,2467,3906,-1169,-2879,0,32,0,10048,5,8765,-25,8820,-62,0,3,0,-9,4698,4698
689,10889,5438,9650,3398,178,-3593,0,-4,-2,1482,-3922,2456,3430,156,-3620,0,-19,0,10048,5,8762,-49,8817,-50,-6,3,0,-4,4698,4698
690,10889,5438,9650,2575,1412,-3994,-2,-4,-7,1487,-3922,2461,2618,1412,-4015,0,-104,0,10054,5,8765,-37,8823,-50,5,2,0,-11,4698,4698
691,10896,5438,9650,1482,2499,-4015,-7,-9,-7,1493,-3912,2467,1509,2499,-4042,0,-141,0,10061,5,8762,-25,8820,-50,5,2,0,-4,4698,4698
692,10886,5438,9650,216,3338,-3637,-9,-4,-2,1487,-3928,2456,243,3338,-3674,0,-164,0,10061,5,8762,-62,8820,-50,-6,2,0,-10,4698,4698
693,10896,5436,9650,-1077,3847,-2917,-14,-14,-9,1477,-3928,2456,-1045,3857,-2955,0,-305,0,10061,5,8765,-25,8823,-38,0,2,0,-5,4698,4698
694,10889,5436,9650,-2230,3993,-1927,-7,-14,-7,1493,-3917,2461,-2208,4009,-1959,0,-235,0,10067,5,8762,-37,8820,-62,-6,2,0,0,4698,4698
695,10882,5436,9650,-3150,3755,-693,-9,-7,-2,1487,-3917,2461,-3155,3782,-731,0,-169,0,10067,5,8759,-49,8820,-62,0,2,0,-2,4698,4698
696,10886,5434,9650,-3766,3165,611,-9,-9,-7,1493,-3917,2461,-3766,3197,573,0,-141,0,10070,5,8765,-25,8823,-50,11,3,0,5,4698,4698
697,10882,5434,9650,-4037,2234,1818,-7,-11,-4,1493,-3917,2461,-4042,2272,1796,0,-108,0,10074,5,8759,-49,8820,-50,0,2,0,6,4698,4698
698,10882,5434,9650,-3929,1098,2835,0,-4,-4,1487,-3917,2461,-3934,1125,2808,0,-47,0,10074,5,8759,-49,8820,-62,0,3,0,10,4698,4698
699,10882,5430,9650,-3447,-217,3554,-4,-11,-7,1487,-3917,2467,-3453,-184,3549,0,14,0,10080,5,8762,-25,8823,-50,5,3,0,14,4698,4698
700,10882,5434,9650,-2641,-1467,3944,-4,-2,-7,1493,-3917,2467,-2646,-1456,3944,0,98,0,10083,5,8759,-37,8820,-62,5,2,0,11,4698,4698
701,10879,5430,9650,-1559,-2554,3971,0,0,-7,1493,-3917,2461,-1402,-2668,3939,0,140,0,10077,5,8765,-37,8823,-50,0,2,0,8,4698,4698
702,10879,5430,9650,-271,-3382,3592,0,2,-7,1487,-3917,2461,-271,-3388,3603,0,168,0,10083,5,8765,-37,8823,-38,0,3,0,9,4698,4698
703,10882,5430,9650,995,-3907,2873,0,0,-7,1487,-3917,2461,1006,-3913,2889,0,309,0,10086,5,8762,-49,8820,-50,0,2,0,1,4698,4698
704,10872,5428,9650,2148,-4059,1877,-2,0,-2,1487,-3922,2461,2169,-4069,1888,0,229,0,10083,5,8765,-37,8820,-38,0,3,0,4,4698,4698
705,10879,5430,9650,3100,-3810,654,0,-2,-9,1487,-3917,2456,3116,-3821,660,0,173,0,10086,5,8765,-25,8823,-50,0,3,0,-6,4698,4698
706,10876,5428,9650,3722,-3204,-628,-4,0,-7,1493,-3917,2461,3749,-3225,-628,0,140,0,10090,5,8759,-25,8820,-62,-6,2,0,-4,4698,4698
707,10869,5428,9650,3982,-2306,-1862,-2,2,-2,1487,-3917,2456,4020,-2316,-1867,0,93,0,10090,5,8765,-37,8817,-38,-6,3,0,-4,4698,4698
708,10872,5430,9650,3874,-1142,-2863,0,0,-2,1487,-3922,2451,3912,-1164,-2879,0,32,0,10093,5,8765,-37,8823,-62,11,3,0,-14,4698,4698
709,10872,5426,9650,3398,173,-3599,-2,-2,-4,1487,-3912,2461,3430,151,-3620,0,-29,0,10096,5,8759,-37,8817,-50,0,3,0,-6,4698,4698
710,10866,5426,9650,2575,1412,-3988,0,-4,2,1487,-3917,2451,2608,1406,-4015,0,-104,0,10093,5,8765,-49,8820,-62,-6,4,0,-8,4698,4698
711,10869,5428,9650,1482,2510,-4010,-4,-14,-4,1487,-3917,2461,1520,2499,-4042,0,-150,0,10096,5,8762,-25,8820,-38,0,3,0,-6,4698,4698
712,10866,5424,9650,211,3343,-3647,-9,-9,-2,1487,-3912,2461,243,3338,-3674,0,-174,0,10099,5,8759,-37,8817,-62,0,3,0,-2,4698,4698
713,10866,5426,9650,-1083,3847,-2922,-7,-4,-4,1487,-3917,2456,-1045,3863,-2955,0,-310,0,10099,5,8765,-37,8823,-62,5,4,0,-7,4698,4698
714,10862,5424,9650,-2219,3993,-1921,-7,-7,-2,1487,-3912,2461,-2214,4009,-1965,0,-235,0,10099,5,8762,-37,8820,-62,0,3,0,0,4698,4698
715,10859,5424,9650,-3155,3765,-699,-4,-11,0,1487,-3917,2461,-3150,3776,-731,0,-169,0,10106,5,8762,-37,8820,-62,5,3,0,5,4698,4698
716,10862,5422,9650,-3777,3176,600,-9,-9,-4,1482,-3917,2461,-3772,3187,573,0,-141,0,10106,5,8765,-49,8820,-38,11,3,0,8,4698,4698
717,10862,5424,9650,-4042,2267,1823,-4,-11,-9,1487,-3912,2467,-4042,2283,1796,0,-104,0,10109,5,8762,-37,8823,-50,11,3,0,9,4698,4698
718,10852,5420,9650,-3934,1114,2835,0,0,-4,1487,-3917,2461,-3940,1125,2808,0,-47,0,10109,5,8759,-37,8817,-62,0,4,0,11,4698,4698
719,10856,5422,9650,-3447,-217,3554,0,2,-2,1477,-3917,2456,-3463,-195,3533,0,18,0,10109,5,8765,-37,8820,-38,0,4,0,17,4698,4698
720,10856,5420,9650,-2527,-1645,3977,-2,-2,-4,1482,-3922,2451,-2527,-1613,3960,0,98,0,10112,5,8765,-49,8820,-62,5,4,0,18,4698,4698
721,10859,5420,9650,-1532,-2560,3971,-2,-2,-2,1487,-3912,2461,-1553,-2549,3966,0,135,0,10115,5,8759,-49,8820,-38,0,3,0,10,4698,4698
722,10849,5420,9650,-271,-3404,3598,4,0,0,1477,-3917,2456,-276,-3393,3603,0,168,0,10115,5,8765,-37,8823,-38,0,3,0,11,4698,4698
723,10852,5420,9650,1011,-3913,2884,0,4,-7,1487,-3917,2461,1011,-3913,2889,0,304,0,10115,5,8762,-37,8823,-50,0,3,0,4,4698,4698
724,10849,5420,9650,2158,-4064,1877,-7,4,-2,1487,-3917,2451,2169,-4064,1888,0,229,0,10119,5,8762,-37,8817,-62,0,2,0,3,4698,4698
725,10849,5418,9650,3100,-3815,660,-2,0,-4,1493,-3912,2456,3203,-3777,497,0,173,0,10115,5,8762,-49,8820,-75,-6,3,0,-2,4698,4698
726,10852,5418,9650,3728,-3220,-628,-4,-2,-9,1493,-3906,2461,3749,-3231,-628,0,135,0,10125,5,8762,-25,8823,-38,0,2,0,-5,4698,4698
727,10846,5416,9650,3993,-2300,-1856,2,-2,0,1482,-3912,2451,4014,-2322,-1867,0,98,0,10122,5,8762,-37,8817,-75,-6,3,0,-4,4698,4698
728,10846,5416,9650,3885,-1153,-2863,-4,0,-2,1482,-3917,2456,3906,-1169,-2879,0,42,0,10122,5,8762,-37,8823,-38,0,4,0,-13,4698,4698
729,10846,5418,9650,3398,178,-3599,-4,-9,-7,1487,-3912,2456,3430,156,-3620,0,-24,0,10128,5,8762,-37,8820,-62,0,3,0,-11,4698,4698
730,10846,5418,9650,2570,1423,-3988,-2,-4,-4,1487,-3912,2451,2613,1412,-4021,0,-99,0,10125,5,8762,-37,8817,-50,0,0,0,-7,4698,4698
731,10842,5414,9650,1482,2516,-4005,-4,-7,-2,1477,-3917,2451,1509,2499,-4048,0,-141,0,10128,5,8765,-37,8823,-50,17,3,0,-10,4698,4698
732,10846,5414,9650,211,3338,-3647,-4,-9,-7,1487,-3917,2456,243,3343,-3680,0,-174,0,10132,5,8762,-37,8820,-50,5,2,0,-2,4698,4698
733,10842,5414,9650,-1083,3852,-2928,-4,-7,0,1487,-3912,2461,-1056,3852,-2960,0,-305,0,10135,5,8759,-49,8817,-50,-6,2,0,-1,4698,4698
734,10839,5414,9650,-2224,4009,-1927,-4,-14,-2,1477,-3917,2451,-2203,4020,-1965,0,-230,0,10132,5,8765,-25,8823,-38,5,3,0,-2,4698,4698
735,10839,5414,9650,-3155,3765,-699,-9,-11,-4,1487,-3906,2461,-3139,3787,-726,0,-169,0,10135,5,8762,-49,8820,-50,0,2,0,3,4698,4698
736,10836,5412,9650,-3772,3170,606,-9,-4,-2,1487,-3912,2451,-3772,3192,573,0,-146,0,10135,5,8762,-49,8817,-62,-6,3,0,0,4698,4698
737,10836,5410,9650,-4037,2267,1828,-2,-7,-4,1477,-3917,2451,-4042,2288,1796,0,-99,0,10138,5,8765,-25,8823,-38,5,4,0,11,4698,4698
738,10836,5410,9650,-3923,1098,2835,-4,-4,-7,1487,-3912,2461,-3940,1130,2819,0,-52,0,10141,5,8762,-37,8820,-62,5,3,0,11,4698,4698
739,10832,5410,9650,-3447,-217,3554,0,-2,0,1482,-3912,2456,-3458,-190,3549,0,9,0,10138,5,8759,-37,8820,-50,5,4,0,13,4698,4698
740,10832,5410,9650,-2636,-1467,3949,-9,-9,-9,1482,-3917,2456,-2646,-1456,3944,0,98,0,10144,5,8765,-25,8820,-50,11,4,0,15,4698,4698
741,10832,5410,9650,-1543,-2544,3960,-11,-7,-9,1487,-3912,2461,-1548,-2544,3971,0,131,0,10148,5,8762,-25,8820,-38,5,3,0,11,4698,4698
742,10829,5408,9650,-276,-3393,3598,0,4,-4,1487,-3912,2456,-282,-3399,3598,0,163,0,10144,5,8762,-49,8820,-62,-6,4,0,11,4698,4698
743,10829,5406,9650,1006,-3902,2884,2,2,-2,1487,-3912,2451,1006,-3913,2894,0,299,0,10144,5,8765,-37,8820,-50,0,3,0,7,4698,4698
744,10829,5408,9650,2164,-4064,1882,-7,-2,-7,1487,-3906,2456,2169,-4069,1888,0,224,0,10151,5,8762,-37,8820,-62,-6,2,0,-2,4698,4698
745,10826,5408,9650,3100,-3804,660,0,0,-2,1482,-3912,2456,3122,-3831,660,0,168,0,10148,5,8762,-49,8820,-50,5,3,0,1,4698,4698
746,10829,5408,9650,3717,-3209,-634,0,-4,-7,1466,-3928,2445,3755,-3231,-634,0,131,0,10151,5,8765,-25,8820,-38,0,3,0,-2,4698,4698
747,10826,5406,9650,3987,-2295,-1867,-4,-4,-7,1487,-3912,2456,4020,-2322,-1862,0,93,0,10154,5,8762,-37,8820,-62,0,3,0,-6,4698,4698
748,10819,5404,9650,3868,-1148,-2868,-2,0,-2,1477,-3912,2451,3912,-1169,-2879,0,42,0,10151,5,8759,-62,8817,-50,5,4,0,-9,4698,4698
749,10826,5404,9650,3300,308,-3685,-4,-2,-2,1482,-3912,2451,3327,297,-3696,0,-47,0,10154,5,8759,-37,8817,-62,5,1,0,-6,4698,4698
750,10826,5406,9650,2575,1406,-3994,-4,-2,-4,1487,-3906,2461,2608,1401,-4021,0,-104,0,10161,5,8759,-49,8820,-38,0,2,0,-7,4698,4698
751,10819,5402,9650,1477,2494,-4010,-4,-2,-2,1477,-3917,2451,1520,2499,-4042,0,-136,0,10157,5,8762,-49,8817,-62,0,3,0,-5,4698,4698
752,10822,5400,9650,216,3333,-3647,-9,-9,-4,1487,-3906,2461,238,3338,-3685,0,-169,0,10161,5,8765,-25,8823,-38,5,3,0,-7,4698,4698
753,10819,5402,9650,-1072,3841,-2917,-7,-14,-4,1487,-3906,2456,-1050,3857,-2960,0,-310,0,10164,5,8762,-37,8820,-50,0,3,0,0,4698,4698
754,10816,5400,9650,-2224,3987,-1916,-4,-7,-4,1482,-3912,2456,-2203,4009,-1959,0,-239,0,10161,5,8765,-37,8820,-50,0,4,0,-3,4698,4698
755,10816,5400,9650,-3144,3765,-688,-7,-11,-9,1487,-3912,2461,-3144,3787,-731,0,-169,0,10167,5,8762,-37,8820,-50,5,3,0,1,4698,4698
756,10816,5400,9650,-3772,3165,606,-4,-9,-7,1487,-3906,2456,-3772,3187,573,0,-146,0,10170,5,8762,-37,8820,-50,5,3,0,4,4698,4698
757,10812,5400,9650,-4037,2261,1828,-2,-7,-4,1477,-3912,2456,-4042,2283,1801,0,-99,0,10164,5,8765,-37,8817,-38,11,4,0,11,4698,4698
758,10812,5398,9650,-3923,1103,2835,-9,-11,-7,1482,-3906,2461,-3934,1125,2819,0,-47,0,10170,5,8762,-37,8820,-50,5,2,0,12,4698,4698
759,10812,5398,9650,-3447,-212,3554,-2,-2,-4,1482,-3906,2456,-3458,-190,3544,0,14,0,10173,5,8762,-37,8820,-62,-6,3,0,11,4698,4698
760,10812,5398,9650,-2636,-1467,3955,-4,0,-4,1477,-3912,2451,-2641,-1456,3944,0,93,0,10170,5,8765,-49,8817,-38,5,3,0,11,4698,4698
